1500 4500
1410 771 11
1410 1026 14
1411 389 9
1412 122 22
1412 405 1
1413 2 11
1413 259 16
1413 920 7
1414 66 11
1414 358 16
1414 380 8
1414 753 27
1414 1300 23
1414 1349 13
1415 443 20
1415 626 11
1415 1224 9
1416 464 15
1416 984 4
1416 1237 5
1417 773 22
1418 33 18
1418 726 17
1419 820 19
1419 852 23
1419 888 3
1420 235 18
1420 371 29
1420 887 24
1420 921 22
1420 1355 25
1420 1483 26
1421 650 5
1422 545 3
1422 756 9
1422 978 28
1423 509 13
1423 1265 17
1423 1386 4
1424 1204 15
1425 23 2
1425 760 3
1425 947 12
1426 39 24
1426 388 16
1426 793 23
1426 1274 26
1427 1398 24
1429 654 30
1429 963 22
1429 1251 28
1430 64 21
1430 287 9
1430 607 6
1431 80 2
1431 194 1
1431 291 8
1432 107 19
1432 255 22
1432 1350 24
1433 573 11
1433 828 16
1433 860 11
1433 1079 7
1433 1257 18
1433 1304 20
1434 1396 4
1435 76 23
1435 212 28
1435 379 30
1435 482 7
1435 934 29
1435 1254 2
1436 244 10
1437 3 14
1437 1387 17
1437 1438 3
1437 1483 10
1438 87 2
1439 290 24
1439 475 1
1439 1450 21
1440 1196 6
1441 16 1
1441 240 26
1441 267 7
1441 651 24
1441 809 26
1441 1285 26
1442 502 15
1442 633 11
1442 795 28
1442 1126 22
1442 1362 21
1442 1484 26
1443 184 1
1443 292 2
1443 1214 22
1444 452 23
1444 1323 29
1445 854 21
1445 1304 22
1446 357 19
1446 422 22
1446 476 23
1446 587 3
1446 736 1
1446 1108 17
1448 133 12
1448 752 2
1448 810 10
1449 336 4
1450 526 23
1451 551 16
1451 697 4
1451 859 10
1451 887 22
1451 1343 19
1453 1422 5
1454 51 9
1454 392 3
1454 413 15
1454 490 28
1454 936 24
1454 1237 28
1454 1345 24
1454 1349 17
1454 1405 21
1455 134 7
1455 151 9
1455 396 20
1455 427 27
1455 723 22
1455 1060 8
1455 1128 10
1456 58 15
1456 1365 2
1457 194 10
1457 828 1
1457 1337 13
1458 100 4
1458 275 3
1458 326 8
1458 477 26
1458 1057 18
1458 1386 12
1459 623 27
1459 736 1
1459 1193 22
1460 122 2
1460 564 2
1460 1241 25
1460 1324 8
1460 1489 21
1461 27 10
1461 42 27
1461 239 6
1461 760 26
1461 854 18
1461 1386 12
1462 417 27
1462 814 29
1463 242 8
1463 1116 10
1463 1469 28
1464 568 18
1464 1260 16
1464 1354 30
1465 97 19
1465 324 9
1465 604 12
1465 628 22
1466 337 11
1466 419 20
1466 892 9
1466 914 20
1467 673 23
1467 1155 6
1467 1483 12
1468 679 14
1468 1063 7
1469 159 5
1469 643 30
1469 793 6
1469 1337 26
1470 586 2
1470 912 3
1471 233 1
1471 1053 19
1471 1168 12
1471 1328 13
1472 44 15
1472 379 10
1472 883 12
1472 1438 17
1473 661 7
1473 1009 29
1474 628 2
1475 565 6
1475 746 10
1477 82 10
1477 145 10
1477 293 1
1477 1269 20
1477 1361 21
1477 1403 10
1478 643 1
1478 668 5
1479 146 15
1479 1091 13
1479 1464 10
1479 1475 13
1480 553 17
1480 1180 10
1480 1236 18
1480 1406 12
1481 170 3
1481 315 12
1481 385 5
1481 564 21
1481 777 15
1482 411 17
1482 1290 6
1482 1341 24
1483 735 20
1483 945 14
1483 1089 23
1484 939 11
1484 1410 15
1485 704 28
1485 1170 20
1485 1182 25
1487 1447 7
1488 135 20
1488 239 6
1488 429 19
1488 642 29
1488 1366 7
1489 1055 23
1489 1317 5
1490 372 11
1490 406 3
1491 179 17
1491 1009 27
1492 821 4
1493 443 27
1493 448 1
1495 540 6
1495 563 30
1495 940 5
1495 1296 26
1495 1429 15
1495 1447 13
1496 203 23
1496 688 8
1496 874 2
1496 1031 6
1496 1165 30
1497 437 12
1497 544 13
1497 1023 20
1497 1042 23
1497 1171 7
1497 1404 26
1498 300 13
1498 853 4
1498 1369 7
1499 442 3
1499 551 2
1499 1294 29
1500 593 8
1500 916 12
